,text,label
26133,"RT @Fewjr: I don't trust nobody.&#128532;&#128076;

These bitches fake. &#128073;&#128131;

These niggas faker. &#128073;&#128694; 

So it's not ""fuck y'all"", I'd rather just not fuck wi&#8230;",1
26134,"RT @FezTht70s: A penis lives a sad life: His hair is a mess, his family is nuts, neighbor is an asshole, best friend is a pussy and owne ...",1
26135,RT @FightCIubs: Resisting the urge to smack a bitch http://t.co/kwe5j13O9b,1
26136,RT @FightsOnVine: Bruh this bitch is possessed by the thot demon https://t.co/6fa2iiXs6m,1
26137,RT @FightsOnVine: She used her hair to throw her then kicked her in the head THEN called her a bitch &#128553;&#128514; https://t.co/JUywZNabP5,1
26138,RT @FillWerrell: That son of a bitch moment when you're walking around the house with socks on and step on a random wet spot...,1
26139,"RT @FilmFatale_NYC: Wow, he basically just told his daughter ""I want some mocha colored grandbabies!"" #HTGAWM",0
26140,"RT @FirearmsDaily: Statistics don't lie, if you like gun control you're a queer guy. #FD",1
26141,"RT @Fit4LifeMike: @Whitecholo23 @chanelisabeth true i need to sleep to make them Gainz bruh!! So all the hoes stay Mirin ;p 
Alright, later&#8230;",1
26142,RT @Fitcchh: White girls that talk ghetto&lt;&lt;&lt; you're not cute&#128514;,1
26143,RT @FleeBiscuit: Girls with anchor tats are hoes,1
26144,RT @FleeBiscuit: I look in the mirror and see a pussy ass bitch that sits down when he pees.,1
26145,RT @FleeBiscuit: She's a sapiosexual. I had a Jimmy Neutron brain blast. Showed her I'm an intellectual and put the pussy on the chainwax.,1
26146,RT @FlexFoee: @1BookieG if he fuck yo bitch u should be happy like damn boosie fucked my bitch lmao,1
26147,RT @FlirtyWords: Distance is a fucking bitch.,1
26148,RT @FlowDaddy24: @_RinkO0 @d_brad80 @0biwankobe @zielonkoo @peterbyers24 @coleduff24 @datdude_zp big booty hoe,1
26149,"RT @FlyEaglesNation: Yeah, #Eagles definitely aren't finishing 4th in division. Not this year bitches.",1
26150,RT @FlyGuyErv: Robin Thicke doing too much to get Paula back. That pussy had to have been &#127344;1&#8419;.,1
26151,RT @Fly_Air_Walker: I haven't had cable At my crib in a year I don't give a damn bout a tv show like hoes n hip hop,1
26152,"RT @Fly_Boy_Smooth: Man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest &#8230;",1
26153,"RT @FlyoutChase: When I saw men saying ""Arguing with women is gay""...what's when I knew y'all really try hard for bitches attention who don&#8230;",1
26154,"RT @Foamposites: Random hoe: So I heard..

Me: http://t.co/YXpESFMG8f",1
26155,RT @FolllowEsteban: I think the Clips and Thunder would've gave the Heat a good as well...the East is just trash,0
26156,RT @FoodPornPhotos: Oreo Cheesecake Bites. http://t.co/ybOQrrTJyt,0
26157,RT @FoodPornsx: Deep Fried Oreos &#128588;&#128069;&#128166; . http://t.co/dy7QT1Jtlg,0
26158,RT @FoodPornsx: Oreo Drumstick! http://t.co/AcN8J59r6b,0
26159,RT @FoodPornsx: Oreo ice cream. ~ http://t.co/thrkAobdVj,0
26160,RT @FoodPornsx: Ultimate Chocolate Chip Cookie n' Oreo Fudge Brownie Bar http://t.co/7YvXiJmmcp,0
26161,RT @FoodTabloid: Oreo cake http://t.co/iJ0idCAQMl,0
26162,RT @Food_BibIe: Oreo Ice Cream Cake http://t.co/sW0A1HQhyy,0
26163,RT @FoolishSmoker: The nerve of these bitches in Champaign,1
26164,RT @ForTheMen: These hoes ain't loyal http://t.co/6jTLueUQkG,1
26165,"RT @Forbes: 52% of the world's mammals, birds, reptiles, amphibians &amp; fish vanished between 1970 &amp; 2010: http://t.co/MImizth0OZ http://t.co&#8230;",0
26166,RT @ForeignGAWDESS: A relationship is for 2 &#128107; . . but you know some of you hoes don't know how to count &#9995;&#128530;,1
26167,RT @Foreverandix: &#8220;@Vikyfdez15: @Foreverandix today at 10am&#8221; bitch do your Hw!,1
26168,RT @FoxNews: #FoxNews projects that Wyoming Senator Mike Enzi will defeat Democratic challenger Charlie Hardy. #Election2014,0
26169,"RT @FranquitoUno: Instagram, the only place you can find thirsty hoes and connects at the same time http://t.co/2fj7WrdTQ3",1
26170,"RT @Fratfession: ""Every frat should have gay brothers because they pull hella fine bitches to your parties"" - Sigma Alpha Epsilon",1
26171,RT @FreakNation69: Eatin the pussy right and she push you off &gt;&gt;&gt; http://t.co/kg17wWI0vX,1
26172,"RT @FreakoSLAM93: ""@TattedHMS: @FreakoSLAM93 let's go pick up dat bitch she only 10 dollars lol"" Hml Brogod",1
26173,RT @FreddieGibbs: It's cold as penguin pussy.,1
26174,RT @FreddyAmazin: How can anyone hate Charlie Sheen http://t.co/NiEJirYg7u,0
26175,RT @FreeFaceRidess: Niggas be waiting for these light skin bitches to respond to a DM like ... http://t.co/LZLuNyh5Xo,1
26176,RT @FreeLaddin: This is what happens when niggas gas up ugly bitches http://t.co/dfKYmADk3b,1
26177,"RT @FreeMolly_: &#8220;@___Tamm: Shawty fine, breath stank...&#8221; Do da heisman on dat hoe &#128514;",1
26178,RT @FreeMolly_: @VoiceOfDStreetz my bad bro dem hoes heat tho &#128293;&#128293;&#128293;,1
26179,RT @FreeMolly_: @VoiceOfDStreetz why I was bouta grab dem hoes yeterday outta hook ups &#128553;,1
26180,RT @FreeTopher: Fuck bitches...Get money,1
26181,RT @FreeTopher: Some females make being a hoe look so easy like damn girl dont shit bother yo soul sometimes ?? &#128553;&#128553;&#128553;,1
26182,RT @FreeTopher: That black pussy have nigga sayin anything #AHSFREAKSHOW,1
26183,RT @FreshCigarette: Can you cunts go 20 seconds without talking about weed,1
26184,"RT @FriendZoneCEO: The go-to insult is always to call someone:

1. Fat
2. Ugly
Or
3. A hoe",1
26185,"RT @FriendlyAssh0le: ""If you dont text me first, we dont text at all""

Thats why you're lonely and single, you stupid bitch.",1
26186,"RT @FriendlyAssh0le: ""You curse too much""

bitch you breathe too much, shut the fuck up",1
26187,"RT @FriendlyAssh0le: ""i miss my bf"" well, i miss limewire... sooo shut the fuck up, you whiny bitch",1
26188,"RT @FriendlyAssh0le: First I charge my phone, then I text your bitch",1
26189,RT @FriendlyAssh0le: Hoes will be hoes.,1
26190,RT @FriendlyAssh0le: How bitches be when soccer players take their shirt off.. http://t.co/XaLMdxr2A3,1
26191,"RT @FriendlyAssh0le: If I got something to say to you, ill @ you, until then, dont be concerned about my tweets, bitch.",1
26192,"RT @FriendlyAssh0le: If I had $400 and my girl had $0, I would have $400 &amp; be single bc I dnt fuck with broke bitches. get your money up.",1
26193,"RT @FriendlyAssh0le: If I've ever offended you, im sorry..

.

.

.

.

.

.

.

.

.

.

that you're a sensitive lil bitch.",1
26194,"RT @FriendlyAssh0le: If I've offended you, I'm very sorry that you're a lil bitch with no sense of humor.",1
26195,"RT @FriendlyAssh0le: It's annoying as hell when girls tweet about ""bae"" all day. We don't give a fuck bitch. ""Bae"" is somewhere cheating ri&#8230;",1
26196,RT @FriendlyAssh0le: These 13 yr old bitches really got that minimum wage nigga alex thinking about starting a clothing line. Im done with &#8230;,1
26197,"RT @FriendlyAssh0le: Todays Horoscope: 

you're still a hoe

That is all. have a nice day",0
26198,"RT @FriendlyAssh0le: bitches will argue with you for 30 mins and then be like ""you know what, i aint gonna argue with you""

bitch what???",1
26199,RT @FriendlyAssh0le: bitches with no tits or ass dont even get a hug from me... you're one of the boys now.. you get a handshake.,1
26200,RT @FriendlyAssh0le: i dont give a fuck what my ex is doing... bitch isn't my problem anymore,1
26201,"RT @FriendlyAssh0le: im not rude, most people are just sensitive little bitches",1
26202,RT @FriendlyAssh0le: rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http://t.co/alUy9EO3xK,1
26203,RT @FriendlyAssh0le: when bitches talk about their bf 24/7 http://t.co/kDEBRyK5eR,1
26204,RT @FuccSeth: @Huntermoore bitch doing a keg stand at this party http://t.co/mUKk3bOTtU,1
26205,RT @FuckBoiRik: Ok seriously fuck the people who slam on their breaks when the light turns yellow. FLOOR THAT SHIT BITCH,1
26206,RT @FuckBoyLog: I bet I hit that bitch.. like a game winner,1
26207,RT @FuckHisTattoos: Niggas! Stop giving these hoes Attention! How About retweeting True beauty instead of retweeting these half naked MF.,1
26208,RT @FuckTraVonn: .@TropicalKyle being a hoe is a talent. Das why girls put booking info in they bio when they get 5k followers,1
26209,RT @FuckTraVonn: @TropicalKyle @wendella_ one time me and this blind bitch was watching a movie,1
26210,RT @FuckTraVonn: @TropicalKyle I saw the xxx but I just thought she was a hoe,1
26211,RT @FuckTraVonn: Niggas madd gay RT @CirocBwoy_: teachers giving niggas pussy and they snitching. incredible,1
26212,RT @FuckYouIsaac_: Maury 70 years old still exposing hoes,1
26213,RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,1
26214,"RT @FukTylar: ""Heard you was talkin trash like I wouldn't find out"" http://t.co/8LpcnHM9XB",0
26215,"RT @FumingTurnip: @PatVPeters O didn't know?!? Sure, he's a little bitch. Valerie Jarrett on the other hand, you betcha. That guy knows eve&#8230;",1
26216,RT @FunSizedYogi: @TheBlackVoice well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;,1
26217,RT @FunkyDineva: Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;,1
26218,RT @FunkyDineva: I have not watched part 2 of the reunion. I'm so over them hoes. I don't even care,1
26219,"RT @FunkyDineva: If you can barely walk in your heels or your dress, bitch you are trying to hard",1
26220,RT @FunkyDineva: Teenagers have got to be the most disrespectful sons of bitches ever! I commend all parents. It's not an easy job,1
26221,RT @FunnyJokeBook: I hope I made these pot brownies right http://t.co/iDDDHPPjiu,0
26222,"RT @FunnyJokeBook: If your tweets have never offended anyone, then you tweet like a little bitch.",1
26223,RT @FunnyJulius: Please win it all this year @Yankees,0
26224,RT @FunnyOGtweets: When rednecks fool around with the aux cord http://t.co/Tyzuro7qR5,0
26225,"RT @FunnyOrTips: ugly people: taken &#128143; 

nerds: taken &#128143; 

hoes: taken &#128143; 

everybody: taken &#128143; 

me: &#128694;",1
26226,"RT @FunnyPicsDepot: He really put ""side bitch contract"" &#128514;&#128514; http://t.co/KOktVOpVp1",1
26227,RT @FunnyPicsDepot: Lmao I hate that hoe already &#128514; http://t.co/0vRAm5PFJL,1
26228,RT @FunnyPicsDepot: Lmfao bitch got my phone https://t.co/alUNWj9SCk,1
26229,RT @FunnyPicsDepot: Niggas develop superpowers when it comes to getting some pussy http://t.co/ADbxQlTDJj,1
26230,RT @FunnyPicsDepot: These 5th grade hoes ain't loyal http://t.co/hhPruzXR0J,1
26231,RT @FunnyPicsDepot: When u start realizing that bae is a hoe http://t.co/0j96w8OFMq,1
26232,RT @FunnyPicsDepot: When you get twerk from the thickest bitch in the room http://t.co/a6r9U18EFS,1
26233,RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;,1
26234,"RT @FunnyPicsDepot: bitches be like ""I'm a virgin"" http://t.co/mFDwXmg8ic",1
26235,RT @FunnyPicsDepot: bitches in middle school be like http://t.co/8HdtphPH51,1
26236,RT @FunnyPicsDepot: how to get unlimited pussy in high school http://t.co/54vF2R3S3a,1
26237,RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK,1
26238,RT @FunnyPicsDepot: rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http://t.co/AMJyeK77QA,1
26239,RT @FunnyPicsDepot: this bitch at the mall shaped like mr. incredible http://t.co/L8CuVNznWm,1
26240,"RT @FunnyPicsDepot: this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/rJVOVoO53l",0
26241,RT @FunnyQuotees: Halloween use to be a holiday for kids. It is now National dress like your inner hoe day.,1
26242,"RT @FunnyQuotees: I hope a bird shits on your face, bitch.",1
26243,RT @FunnySayings: &#8220;you&#8217;re a bitch&#8221; that&#8217;s new information thanks,1
26244,RT @Fvnxy: Irrelevant people talk so much shit like who the fuck are you bitch,1
26245,RT @Fvnxy: When bae turns out to be a hoe http://t.co/h37nSQCmaR,1
26246,"RT @G0ldenG0ddess: Turn up about to be real , marriott with my bitches for the weekend , mansion tonight , adult swim tomorrow &#128131;",1
26247,RT @GBithc: This bitch think she cute and have all the guys over her hunny ur fake asf just like ur weave he dont even like u stfu,1
26248,"RT @GDKElijah: Ladies, if your pussy sounds like this please hit my DMs. I need you for a science project &#128064; https://t.co/XR0HgOld5m",1
26249,RT @GLODEH: Her shitty booty ass talm about its a prep rally. How bitch how? What y'all preparing for? &#128514;&#128514;&#128514;,1
26250,RT @GMB_Ace: @_100D dat Nigga Lame bro he Unfollowed Me Like A bitch,1
26251,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,1
26252,RT @GMB_Ace: I'm a Get Money nigga So da hoes Love me,1
26253,RT @GMB_Ace: If U wife A bitch den She represent U...So Dnt Wife DA Wrong Bitch,1
26254,RT @GMB_Ace: If more Den 5 Niggas can Say dey Fuked Yo bitch U Shuldnt Be cuffin Her &#8252;&#65039;&#128554;,1
26255,RT @GMB_Ace: Lame bitches always Wanna try 2 Play a real Nigga like a Lame Bitch das how u get treated N cut loose&#9995;,1
26256,RT @GMB_flash7414: Oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao,1
26257,"RT @GODLOVESUGLYY_: You tell me I'm beautiful, like you tell every other bitch. Come on sir. #dobetter",1
26258,RT @GOLDBONEQUEEN: Stevie J turned a hoe &#128111;into a Housewife&#128129;&#128141;&#128142; and Nikko turned a Housewife&#128582; into a hoe&#128111;&#128111;&#128131;&#9757; !!I swear this shit can happen,1
26259,"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids.
http://t.co&#8230;",0
26260,RT @GUNSandcrayons: What's wrong with these bitches breh http://t.co/wcGJoUdeue,1
26261,RT @GVLDENBEAUTY_: these hoes woozy,1
26262,RT @Gabriel_Montoya: RT &#8220;@Brandon_Rios1: @Gabriel_Montoya fuck u bitch hope I don't see u bitch cuz I would love for u to tell me to my fac&#8230;,1
26263,RT @GabrielaAngela4: @JacklynAnnn @TheOneMiss_Luu bitches lover the word quality because they quality Bitches.,1
26264,RT @GabrielaAngela4: @JacklynAnnn I'm not even ghetto!!!!,0
26265,RT @GabrielaAngela4: Bitches be like Fuck ponies but ponies ve like Fuck bitches.,1
26266,RT @GabrielaAngela4: That hoe wanta 6/6.,1
26267,"RT @GangsterFeels: Yes i'm judging you by the way you dress, bitch.",1
26268,"RT @Garin: ""A day without laughter is a day wasted."" 

~Charlie Chaplin",0
26269,RT @Garnettujl: Hoes will be hoes.,1
26270,"RT @Garvey_B: New sign up at mong kok protest site says: ""fight for democracy and oppose the communists to have a future"" http://t.co/w2pOn&#8230;",0
26271,RT @GaryLopez_19: I'm gonna make this math test my bitch tomorrow.,1
26272,RT @GatorDwqam: Everytime I see Nelson Agholor make a play I want to puke. Kid should've been a gator. Thanks Charlie Cheeseburger.,0
26273,RT @Gavin_McInnes: Asking the gov't to cure healthcare is like asking retards to cure down's.,1
26274,RT @Gawker: Conan O'Brien mocks the new Call of Duty game while getting killed repeatedly. http://t.co/GfCsARhTJT,0
26275,"RT @Gawker: Congressman's office admits ""Hell yeah Benihana up in this bitch"" tweet was a mistake. http://t.co/LTzwuJC0Vs",1
26276,"RT @GayAtHomeDad: Somewhere out there, a redneck is jerking off with a hand he'll lose in a firework accident tomorrow.",1
26277,RT @GbOSMG: y'all gotta stop pumping these ugly hoes heads up &#128567;,1
26278,RT @GeeZzzus: Don't no woman want a man that acts like a bitch,1
26279,RT @Georganaaa_: I asked dis bitch to get me water 10 mins ago where Dafuq is it,1
